,doc,token,pos,tag,nerLabel
3589,235,motherboard,NN,O,NEB
3590,235,after,IN,O,Nothing
3591,235,more,JJR,O,Nothing
3592,235,than,IN,O,Nothing
3593,235,a,DT,O,Nothing
3594,235,decade,NN,O,NEB
3595,235,of,IN,O,NEI
3596,235,headlines,NNS,O,NEB
3597,235,about,IN,O,Nothing
3598,235,the,DT,O,Nothing
3599,235,vulnerability,NN,O,NEB
3600,235,of,IN,O,NEI
3601,235,us,PRP,O,Nothing
3602,235,voting,VBG,O,NEB
3603,235,machines,NNS,O,NEB
3604,235,to,TO,O,Nothing
3605,235,hacking,VBG,B-V,Nothing
3606,236,slashdot,JJ,O,NEB
3607,236,justice,NN,O,NEO
3608,236,department,NN,O,NEI
3609,236,warns,VBZ,O,Nothing
3610,236,it,PRP,O,Nothing
3611,236,might,MD,O,Nothing
3612,236,not,RB,O,Nothing
3613,236,be,VB,O,Nothing
3614,236,able,JJ,O,Nothing
3615,236,to,TO,O,Nothing
3616,236,prosecute,VB,O,Nothing
3617,236,voting,NN,O,NEB
3618,236,machine,NN,O,NEI
3619,236,hackers,NNS,O,NEO
3620,236,an,DT,O,Nothing
3621,236,anonymous,JJ,O,Nothing
3622,236,reader,NN,O,NEB
3623,236,quotes,VBZ,O,Nothing
3624,236,a,DT,O,Nothing
3625,236,report,NN,O,NEB
3626,236,from,IN,O,Nothing
3627,236,motherboard,NN,O,NEB
3628,236,after,IN,O,Nothing
3629,236,more,JJR,O,Nothing
3630,236,than,IN,O,Nothing
3631,236,a,DT,O,Nothing
3632,236,decade,NN,O,NEB
3633,236,of,IN,O,NEI
3634,236,headlines,NNS,O,NEB
3635,236,about,IN,O,Nothing
3636,236,the,DT,O,Nothing
3637,236,vulnerability,NN,O,NEB
3638,236,of,IN,O,NEI
3639,236,us,PRP,O,Nothing
3640,236,voting,VBG,O,NEB
3641,236,machines,NNS,O,NEB
3642,236,to,TO,O,Nothing
3643,236,hacking,VBG,B-V,Nothing
3644,238,network,NN,O,NEB
3645,238,manager,NN,O,NEI
3646,238,pc,NN,O,NEI
3647,238,username,JJ,O,Nothing
3648,238,privilege,NN,O,NEB
3649,238,escalation,NN,O,NEO
3650,238,this,DT,O,Nothing
3651,238,met,VBD,O,Nothing
3652,238,split,NN,O,NEB
3653,238,module,NN,O,NEO
3654,238,exploits,VBZ,O,Nothing
3655,238,an,DT,O,Nothing
3656,238,injection,NN,O,NEI
3657,238,vulnerability,NN,O,NEO
3658,238,in,IN,O,Nothing
3659,238,the,DT,O,Nothing
3660,238,network,NN,O,NEB
3661,238,manager,NN,O,NEI
3662,238,pc,NN,O,NEI
3663,238,plugin,NN,O,NEO
3664,238,to,TO,O,Nothing
3665,238,gain,VB,O,Nothing
3666,238,root,NN,O,NEB
3667,238,privileges,NNS,O,NEO
3668,238,this,DT,O,Nothing
3669,238,met,VBD,O,Nothing
3670,238,split,NN,O,NEB
3671,238,module,NN,O,NEO
3672,238,uses,VBZ,O,Nothing
3673,238,a,DT,O,Nothing
3674,238,new,JJ,O,Nothing
3675,238,line,NN,O,NEB
3676,238,injection,NN,O,NEI
3677,238,vulnerability,NN,O,NEO
3678,238,in,IN,O,Nothing
3679,238,the,DT,O,Nothing
3680,238,configured,NN,B-V,Nothing
3681,242,network,NN,O,NEO
3682,242,active,JJ,O,Nothing
3683,242,web,NN,O,NEB
3684,242,server,VBD,O,NEO
3685,242,a,DT,O,Nothing
3686,242,a,DT,O,Nothing
3687,242,are,VBP,B-V,Nothing
3688,242,alpha,VBZ,O,Nothing
3689,242,a,DT,O,Nothing
3690,242,a,DT,O,Nothing
3691,242,a,DT,O,Nothing
3692,242,denial,NN,O,NEB
3693,242,of,IN,O,Nothing
3694,242,service,NN,O,Nothing
3695,242,security,NN,O,Nothing
3696,244,dos,JJ,B-ARG0,Nothing
3697,244,attack,NN,I-ARG0,NEB
3698,244,knocks,NNS,B-V,NEO
3699,244,down,RP,O,Nothing
3700,244,spain,RB,B-ARG1,NEB
3701,244,central,JJ,I-ARG1,NEB
3702,244,bank,NN,I-ARG1,NEO
3703,244,amp,NN,B-ARGM-DIS,NEO
3704,245,hologram,NN,O,NEB
3705,245,in,IN,O,Nothing
3706,245,we,PRP,B-ARG0,Nothing
3707,245,get,VBP,B-V,Nothing
3708,245,it,PRP,B-ARG1,Nothing
3709,246,i,NNS,O,NEB
3710,246,do,VBP,O,Nothing
3711,246,not,RB,O,Nothing
3712,246,open,VB,O,Nothing
3713,246,our,PRP$,O,Nothing
3714,246,dos,NN,O,NEB
3715,246,prot,NN,O,NEI
3716,246,provider,NN,O,NEO
3717,246,to,TO,O,Nothing
3718,246,the,DT,O,Nothing
3719,246,owner,NN,O,NEB
3720,246,asking,VBG,O,Nothing
3721,246,me,PRP,O,Nothing
3722,246,cause,VB,O,NEB
3723,246,if,IN,O,Nothing
3724,246,you,PRP,B-ARG0,Nothing
3725,246,suck,VBP,B-V,Nothing
3726,246,your,PRP$,B-ARG1,Nothing
3727,246,titties,NNS,I-ARG1,NEB
3728,246,madam,VBP,B-ARGM-DIS,Nothing
3729,247,de,FW,O,Nothing
3730,247,san,FW,O,Nothing
3731,247,a,DT,O,Nothing
3732,247,in,IN,O,Nothing
3733,247,gon,NN,O,NEB
3734,247,na,TO,O,Nothing
3735,247,dos,VB,B-V,Nothing
3736,247,a,DT,O,Nothing
3737,247,i,NN,O,NEB
3738,247,stg,NN,O,NEO
3739,248,cisco,NN,B-V,NEB
3740,248,an,DT,B-ARG1,Nothing
3741,248,connect,JJ,I-ARG1,NEB
3742,248,secure,NN,I-ARG1,NEI
3743,248,mobility,NN,I-ARG1,NEI
3744,248,client,NN,I-ARG1,NEO
3745,248,a,DT,I-ARG1,Nothing
3746,248,a,DT,I-ARG1,Nothing
3747,248,01099,CD,I-ARG1,NEB
3748,248,denial,NN,I-ARG1,NEB
3749,248,of,IN,I-ARG1,Nothing
3750,248,service,NN,I-ARG1,NEB
3751,248,packet,NN,I-ARG1,NEI
3752,248,storm,NN,I-ARG1,NEO
3753,249,impulse,RB,B-V,Nothing
3754,249,a,DT,B-ARG1,Nothing
3755,249,of,IN,B-ARG1,Nothing
3756,249,top,JJ,I-ARG1,NEB
3757,249,port,NN,I-ARG1,NEI
3758,249,denial,NN,I-ARG1,NEO
3759,249,of,IN,I-ARG1,Nothing
3760,249,service,NN,I-ARG1,NEB
3761,249,packet,NN,I-ARG1,NEI
3762,249,storm,NN,I-ARG1,NEI
3763,249,security,NN,I-ARG1,NEI
3764,249,exploits,NNS,I-ARG1,NEO
3765,250,casa,NN,B-ARG0,NEB
3766,250,opens,VBZ,B-V,Nothing
3767,250,a,DT,B-ARG1,Nothing
3768,250,of,IN,I-ARG1,Nothing
3769,250,a,DT,I-ARG1,Nothing
3770,250,denial,NN,I-ARG1,NEB
3771,250,of,IN,I-ARG1,Nothing
3772,250,service,NN,I-ARG1,NEB
3773,250,packet,NN,I-ARG1,NEI
3774,250,storm,NN,I-ARG1,NEI
3775,250,security,NN,I-ARG1,NEI
3776,250,exploits,NNS,I-ARG1,NEO
3777,251,immunity,NN,B-ARG1,NEB
3778,251,debugger,VBZ,B-V,Nothing
3779,251,a,DT,O,Nothing
3780,251,of,IN,O,Nothing
3781,251,denial,NN,O,NEB
3782,251,of,IN,O,Nothing
3783,251,service,NN,O,NEB
3784,251,packet,NN,O,NEI
3785,251,storm,NN,O,NEI
3786,251,security,NN,O,NEI
3787,251,exploits,NNS,O,NEO
3788,252,protect,VB,O,Nothing
3789,252,your,PRP$,O,Nothing
3790,252,customers,NNS,O,NEB
3791,252,access,NN,B-V,NEI
3792,252,press,NN,B-ARG1,NEI
3793,252,shop,NN,I-ARG1,NEO
3794,252,anti,JJ,O,Nothing
3795,252,dos,JJ,O,Nothing
3796,252,attack,NN,O,NEO
3797,252,press,NN,O,NEI
3798,252,shop,NN,O,NEO
3799,253,there,EX,O,Nothing
3800,253,is,VBZ,O,Nothing
3801,253,a,DT,O,Nothing
3802,253,retro,NN,O,NEB
3803,253,i,NN,O,NEO
3804,253,in,IN,O,Nothing
3805,253,this,DT,O,Nothing
3806,253,dwelling,NN,O,NEB
3807,253,that,WDT,O,Nothing
3808,253,thinks,VBZ,O,Nothing
3809,253,he,PRP,O,Nothing
3810,253,is,VBZ,O,Nothing
3811,253,better,JJR,O,Nothing
3812,253,than,IN,O,Nothing
3813,253,me,PRP,O,Nothing
3814,253,dos,VB,O,Nothing
3815,253,to,TO,O,Nothing
3816,253,his,PRP$,O,Nothing
3817,253,in,IN,O,Nothing
3818,253,sent,NN,B-V,NEB
3819,253,i,NN,B-ARG1,NEO
3820,253,am,VBP,I-ARG1,Nothing
3821,253,the,DT,I-ARG1,Nothing
3822,253,alphabet,NN,I-ARG1,NEB
3823,254,bank,NN,O,NEB
3824,254,of,IN,O,NEI
3825,254,spain,NN,O,NEO
3826,254,hit,NN,O,NEO
3827,254,with,IN,O,Nothing
3828,254,dos,JJ,O,Nothing
3829,254,attack,NN,O,NEB
3830,254,via,IN,O,Nothing
3831,254,magazine,NN,O,NEB
3832,254,informed,VBN,B-V,Nothing
3833,254,security,NN,B-ARG1,Nothing
3834,256,fathom,VB,B-V,NEB
3835,256,a,DT,B-ARG1,Nothing
3836,256,a,DT,I-ARG1,Nothing
3837,256,denial,NN,I-ARG1,NEB
3838,256,of,IN,I-ARG1,Nothing
3839,256,service,NN,I-ARG1,NEB
3840,257,immunity,NN,B-ARG1,NEB
3841,257,debugger,VBZ,B-V,Nothing
3842,257,a,DT,O,Nothing
3843,257,of,IN,B-ARG2,Nothing
3844,257,denial,NN,O,Nothing
3845,257,of,IN,O,Nothing
3846,257,service,NN,O,Nothing
3847,258,patch,NN,O,NEB
3848,258,beats,NNS,O,NEO
3849,258,microsoft,VBP,O,NEB
3850,258,to,TO,O,Nothing
3851,258,patching,VBG,B-V,Nothing
3852,258,windows,NNS,B-ARG1,NEB
3853,258,of,IN,I-ARG1,Nothing
3854,258,task,NN,I-ARG1,NEB
3855,258,scheduler,NN,I-ARG1,NEO
3856,258,a,DT,I-ARG1,Nothing
3857,258,day,NN,I-ARG1,NEB
3858,258,vulnerability,NN,I-ARG1,NEO
3859,259,fathom,VB,B-V,NEB
3860,259,a,DT,B-ARG1,Nothing
3861,259,a,DT,I-ARG1,Nothing
3862,259,denial,NN,I-ARG1,NEB
3863,259,of,IN,I-ARG1,Nothing
3864,259,service,NN,I-ARG1,NEB
3865,259,packet,NN,I-ARG1,NEI
3866,259,storm,NN,I-ARG1,NEO
3867,260,immunity,NN,B-ARG1,NEB
3868,260,debugger,VBZ,B-V,Nothing
3869,260,a,DT,O,Nothing
3870,260,of,IN,O,Nothing
3871,260,denial,NN,O,NEB
3872,260,of,IN,O,Nothing
3873,260,service,NN,O,NEB
3874,260,packet,NN,O,NEI
3875,260,storm,NN,O,NEO
3876,261,shut,NN,O,NEB
3877,261,show,VBP,O,Nothing
3878,261,us,PRP,O,Nothing
3879,261,search,NN,O,NEB
3880,261,has,VBZ,O,Nothing
3881,261,been,VBN,O,Nothing
3882,261,offline,JJ,O,Nothing
3883,261,since,IN,O,Nothing
3884,261,you,PRP,O,Nothing
3885,261,guys,VBP,O,Nothing
3886,261,first,JJ,O,Nothing
3887,261,got,VBD,O,Nothing
3888,261,hit,VBN,O,NEB
3889,261,by,IN,O,Nothing
3890,261,that,DT,O,Nothing
3891,261,dos,JJ,O,Nothing
3892,261,attack,NN,O,NEB
3893,261,but,CC,O,Nothing
3894,261,i,NN,O,NEB
3895,261,finally,RB,O,Nothing
3896,261,went,VBD,O,Nothing
3897,261,and,CC,O,Nothing
3898,261,kicked,VBD,O,Nothing
3899,261,it,PRP,O,Nothing
3900,261,back,RP,O,Nothing
3901,261,online,NN,O,NEB
3902,261,this,DT,O,Nothing
3903,261,last,JJ,O,Nothing
3904,261,week,NN,O,NEB
3905,261,thanks,NNS,O,NEO
3906,261,for,IN,O,Nothing
3907,261,being,VBG,B-V,Nothing
3908,261,awesome,JJ,B-ARG2,NEB
3909,262,researchers,NNS,O,NEB
3910,262,find,VBP,O,Nothing
3911,262,a,DT,O,Nothing
3912,262,botnet,NN,O,NEB
3913,262,of,IN,O,Nothing
3914,262,high,JJ,O,Nothing
3915,262,wattage,NN,O,NEB
3916,262,devices,NNS,O,NEO
3917,262,could,MD,O,Nothing
3918,262,give,VB,O,Nothing
3919,262,attackers,NNS,O,NEB
3920,262,the,DT,O,Nothing
3921,262,ability,NN,O,NEB
3922,262,to,TO,O,Nothing
3923,262,launch,VB,O,Nothing
3924,262,large,JJ,O,Nothing
3925,262,scale,NN,O,NEB
3926,262,coordinated,VBD,O,Nothing
3927,262,attacks,NNS,O,NEB
3928,262,on,IN,O,Nothing
3929,262,the,DT,O,Nothing
3930,262,power,NN,O,NEO
3931,262,grid,NN,O,NEO
3932,262,they,PRP,O,Nothing
3933,262,are,VBP,O,Nothing
3934,262,calling,VBG,O,Nothing
3935,262,it,PRP,O,Nothing
3936,262,manipulation,NN,O,NEB
3937,262,of,IN,O,Nothing
3938,262,demand,NN,O,NEB
3939,262,via,IN,O,Nothing
3940,262,it,PRP,O,Nothing
3941,262,attacks,VBZ,B-V,NEB
3942,262,or,CC,O,Nothing
3943,262,radio,NN,O,NEB
3944,263,up,RB,B-ARG1,Nothing
3945,263,server,RB,B-V,Nothing
3946,263,a,DT,O,Nothing
3947,263,patch,NN,O,NEB
3948,263,a,DT,O,Nothing
3949,263,cml,NN,O,NEB
3950,263,injection,NN,O,NEI
3951,263,up,RB,O,Nothing
3952,263,server,RB,O,Nothing
3953,263,version,NN,O,NEB
3954,263,a,DT,O,Nothing
3955,263,patch,NN,O,NEB
3956,263,a,DT,O,Nothing
3957,263,suffers,NNS,O,NEB
3958,263,from,IN,O,Nothing
3959,263,an,DT,O,Nothing
3960,263,cml,JJ,O,NEB
3961,263,external,JJ,O,Nothing
3962,263,entity,NN,O,NEB
3963,263,injection,NN,O,NEI
3964,263,vulnerability,NN,O,NEO
3965,264,skype,NN,B-ARG0,NEI
3966,264,empress,NN,I-ARG0,NEO
3967,264,rial,JJ,I-ARG0,Nothing
3968,264,office,NN,I-ARG0,NEB
3969,264,a,DT,I-ARG0,Nothing
3970,264,of,IN,B-C-ARG0,Nothing
3971,264,of,IN,I-C-ARG0,Nothing
3972,264,a,DT,I-C-ARG0,Nothing
3973,264,10730,CD,I-C-ARG0,NEB
3974,264,20053,CD,I-C-ARG0,NEB
3975,264,denial,NN,I-C-ARG0,NEB
3976,264,of,IN,I-C-ARG0,Nothing
3977,264,service,NN,I-C-ARG0,NEB
3978,264,skype,NN,B-ARG0,NEI
3979,264,empress,NN,I-ARG0,NEO
3980,264,rial,JJ,I-ARG0,Nothing
3981,264,office,NN,I-ARG0,NEB
3982,264,a,DT,I-ARG0,Nothing
3983,264,of,IN,I-ARG0,Nothing
3984,264,version,NN,I-ARG0,NEB
3985,264,of,IN,I-ARG0,Nothing
3986,264,a,DT,I-ARG0,Nothing
3987,264,10730,CD,I-ARG0,NEB
3988,264,20053,CD,I-ARG0,NEB
3989,264,suffers,NNS,B-V,NEB
3990,264,from,IN,B-ARG1,Nothing
3991,264,a,DT,I-ARG1,Nothing
3992,264,denial,NN,I-ARG1,NEB
3993,264,of,IN,I-ARG1,Nothing
3994,264,service,NN,I-ARG1,NEB
3995,264,vulnerability,NN,I-ARG1,NEO
3996,265,impulse,RB,B-V,Nothing
3997,265,a,DT,O,Nothing
3998,265,of,IN,O,Nothing
3999,265,top,JJ,O,Nothing
4000,265,port,NN,O,NEB
4001,265,denial,NN,O,NEO
4002,265,of,IN,O,Nothing
4003,265,service,NN,O,NEB
4004,265,impulse,JJ,O,Nothing
4005,265,version,NN,O,NEB
4006,265,a,DT,O,Nothing
4007,265,of,IN,O,Nothing
4008,265,suffers,NNS,O,NEB
4009,265,from,IN,O,Nothing
4010,265,a,DT,O,Nothing
4011,265,denial,NN,O,NEO
4012,265,of,IN,O,Nothing
4013,265,service,NN,O,NEB
4014,265,vulnerability,NN,O,NEO
4015,266,immunity,NN,B-ARG1,NEI
4016,266,debugger,VBZ,B-V,NEI
4017,266,a,DT,O,Nothing
4018,266,of,IN,O,Nothing
4019,266,denial,NN,O,NEB
4020,266,of,IN,O,Nothing
4021,266,service,NN,O,NEB
4022,266,immunity,NN,O,NEI
4023,266,debugger,NN,O,NEI
4024,266,version,NN,O,NEO
4025,266,a,DT,O,Nothing
4026,266,of,IN,O,Nothing
4027,266,suffers,NNS,O,NEB
4028,266,from,IN,O,Nothing
4029,266,a,DT,O,Nothing
4030,266,denial,NN,O,NEB
4031,266,of,IN,O,Nothing
4032,266,service,NN,O,NEB
4033,266,vulnerability,NN,O,NEO
4034,267,casa,NN,O,NEO
4035,267,opens,VBZ,O,Nothing
4036,267,a,DT,O,Nothing
4037,267,of,IN,O,Nothing
4038,267,a,DT,O,Nothing
4039,267,denial,NN,O,NEB
4040,267,of,IN,O,Nothing
4041,267,service,NN,O,NEB
4042,267,casa,NN,B-ARG0,NEO
4043,267,opens,VBZ,B-V,Nothing
4044,267,version,NN,B-ARG1,NEB
4045,267,a,DT,I-ARG1,Nothing
4046,267,of,IN,O,Nothing
4047,267,a,DT,O,Nothing
4048,267,suffers,NNS,O,NEB
4049,267,from,IN,O,Nothing
4050,267,a,DT,O,Nothing
4051,267,denial,NN,O,NEB
4052,267,of,IN,O,Nothing
4053,267,service,NN,O,NEB
4054,267,vulnerability,NN,O,NEO
4055,268,new,JJ,B-ARG1,NEB
4056,268,post,NN,I-ARG1,NEI
4057,268,cisco,NN,I-ARG1,NEO
4058,268,an,DT,I-ARG1,Nothing
4059,268,connect,JJ,I-ARG1,Nothing
4060,268,secure,NN,I-ARG1,NEB
4061,268,mobility,NN,I-ARG1,NEI
4062,268,client,NN,I-ARG1,NEO
4063,268,a,DT,I-ARG1,Nothing
4064,268,a,DT,I-ARG1,Nothing
4065,268,01099,CD,I-ARG1,NEB
4066,268,denial,NN,I-ARG1,NEB
4067,268,of,IN,I-ARG1,Nothing
4068,268,service,NN,I-ARG1,NEB
4069,268,has,VBZ,O,Nothing
4070,268,been,VBN,O,Nothing
4071,268,published,VBN,B-V,Nothing
4072,268,on,IN,B-ARGM-LOC,Nothing
4073,269,hacker,NN,B-ARG0,NEB
4074,269,discloses,NNS,B-V,NEO
4075,269,unmatched,JJ,B-ARG1,Nothing
4076,269,windows,NNS,I-ARG1,NEB
4077,269,zero,CD,I-ARG1,Nothing
4078,269,day,NN,I-ARG1,NEB
4079,269,vulnerability,NN,I-ARG1,NEB
4080,269,with,IN,I-ARG1,Nothing
4081,269,pc,NN,I-ARG1,Nothing
4082,271,fathom,VB,B-V,NEB
4083,271,a,DT,B-ARG1,Nothing
4084,271,a,DT,I-ARG1,Nothing
4085,271,denial,NN,I-ARG1,NEB
4086,271,of,IN,I-ARG1,Nothing
4087,271,service,NN,I-ARG1,NEB
4088,271,security,NN,I-ARG1,NEO
4089,272,immunity,NN,O,NEB
4090,272,debugger,VBZ,B-V,Nothing
4091,272,a,DT,O,Nothing
4092,272,of,IN,O,Nothing
4093,272,denial,NN,O,NEB
4094,272,of,IN,O,Nothing
4095,272,service,NN,O,Nothing
4096,272,security,NN,O,Nothing
4097,274,fathom,VB,B-V,NEB
4098,274,a,DT,B-ARG1,Nothing
4099,274,a,DT,I-ARG1,Nothing
4100,274,denial,NN,I-ARG1,NEB
4101,274,of,IN,I-ARG1,Nothing
4102,274,service,NN,I-ARG1,NEB
4103,275,making,VBG,O,Nothing
4104,275,we,PRP,O,Nothing
4105,275,survived,VBD,O,Nothing
4106,275,a,DT,O,Nothing
4107,275,dos,JJ,O,NEI
4108,275,attack,NN,O,NEO
4109,275,that,IN,O,Nothing
4110,275,peaked,VBD,O,Nothing
4111,275,at,IN,O,Nothing
4112,275,of,IN,O,Nothing
4113,275,of,IN,O,Nothing
4114,275,requests,NNS,O,NEB
4115,275,per,IN,O,Nothing
4116,275,second,NN,O,NEB
4117,275,it,PRP,O,Nothing
4118,275,cost,VBD,O,Nothing
4119,275,us,PRP,O,Nothing
4120,275,of,IN,O,Nothing
4121,275,info,NN,O,NEB
4122,275,sec,NN,O,NEO
4123,275,hacking,VBG,O,Nothing
4124,275,hackers,NNS,O,NEB
4125,275,pen,JJ,B-V,NEB
4126,275,testing,VBG,O,Nothing
4127,275,pen,JJ,O,NEB
4128,275,test,NN,O,NEB
4129,275,programming,NN,O,NEO
4130,275,open,JJ,O,NEB
4131,275,source,NN,O,NEB
4132,275,cube,NN,O,NEI
4133,275,security,NN,O,NEI
4134,275,dos,NN,O,NEI
4135,275,cube,NN,O,NEI
4136,275,attack,NN,O,NEO
4137,276,immunity,NN,B-ARG1,NEB
4138,276,debugger,VBZ,B-V,Nothing
4139,276,a,DT,O,Nothing
4140,276,of,IN,B-ARG2,Nothing
4141,276,denial,NN,O,Nothing
4142,276,of,IN,O,Nothing
4143,276,service,NN,O,Nothing
4144,277,impulse,RB,B-V,Nothing
4145,277,a,DT,O,Nothing
4146,277,of,IN,O,Nothing
4147,277,top,JJ,O,Nothing
4148,277,port,NN,O,NEB
4149,277,denial,NN,O,NEO
4150,277,of,IN,O,Nothing
4151,277,service,NN,O,NEB
4152,277,impulse,JJ,O,Nothing
4153,277,version,NN,O,NEB
4154,277,a,DT,O,Nothing
4155,277,of,IN,O,Nothing
4156,277,suffers,NNS,O,NEB
4157,277,from,IN,O,Nothing
4158,277,a,DT,O,Nothing
4159,277,denial,NN,O,NEO
4160,277,of,IN,O,Nothing
4161,277,service,NN,O,NEB
4162,277,vulnerability,NN,O,NEO
4163,278,immunity,NN,O,NEI
4164,278,debugger,VBZ,B-V,NEI
4165,278,a,DT,O,Nothing
4166,278,of,IN,O,Nothing
4167,278,denial,NN,O,NEB
4168,278,of,IN,O,Nothing
4169,278,service,NN,O,NEB
4170,278,immunity,NN,O,NEI
4171,278,debugger,NN,O,NEI
4172,278,version,NN,O,NEO
4173,278,a,DT,O,Nothing
4174,278,of,IN,O,Nothing
4175,278,suffers,NNS,O,NEB
4176,278,from,IN,O,Nothing
4177,278,a,DT,O,Nothing
4178,278,denial,NN,O,NEB
4179,278,of,IN,O,Nothing
4180,278,service,NN,O,NEB
4181,279,casa,NN,O,NEO
4182,279,opens,VBZ,O,Nothing
4183,279,a,DT,O,Nothing
4184,279,of,IN,O,Nothing
4185,279,a,DT,O,Nothing
4186,279,denial,NN,O,NEB
4187,279,of,IN,O,Nothing
4188,279,service,NN,O,NEB
4189,279,casa,NN,B-ARG0,NEO
4190,279,opens,VBZ,B-V,Nothing
4191,279,version,NN,B-ARG1,NEB
4192,279,a,DT,I-ARG1,Nothing
4193,279,of,IN,O,Nothing
4194,279,a,DT,O,Nothing
4195,279,suffers,NNS,O,NEB
4196,279,from,IN,O,Nothing
4197,279,a,DT,O,Nothing
4198,279,denial,NN,O,NEB
4199,279,of,IN,O,Nothing
4200,279,service,NN,O,NEB
4201,279,vulnerability,NN,O,NEO
4202,280,active,JJ,O,Nothing
4203,280,attacks,NNS,O,NEB
4204,280,detected,VBD,O,Nothing
4205,280,using,VBG,B-V,Nothing
4206,280,apache,NN,B-ARG1,NEB
4207,280,struts,NNS,I-ARG1,NEI
4208,280,vulnerability,NN,I-ARG1,NEO
4209,280,ave,VBP,I-ARG1,Nothing
4210,280,of,IN,I-ARG1,Nothing
4211,280,of,IN,O,Nothing
4212,280,11776,CD,O,NEB
4213,280,security,NN,O,NEB
4214,280,apache,NN,O,NEB
4215,280,struts,NNS,O,NEI
4216,281,we,PRP,O,Nothing
4217,281,survived,VBD,O,Nothing
4218,281,a,DT,O,Nothing
4219,281,dos,JJ,O,Nothing
4220,281,attack,NN,O,NEO
4221,281,that,IN,O,Nothing
4222,281,peaked,VBD,O,Nothing
4223,281,at,IN,O,Nothing
4224,281,of,IN,O,Nothing
4225,281,of,IN,O,Nothing
4226,281,requests,NNS,O,NEB
4227,281,per,IN,O,Nothing
4228,281,second,NN,O,NEB
4229,281,it,PRP,O,Nothing
4230,281,cost,VBD,O,Nothing
4231,281,us,PRP,O,Nothing
4232,281,of,IN,O,Nothing
4233,281,info,NN,O,NEB
4234,281,sec,NN,O,NEO
4235,281,hacking,VBG,O,Nothing
4236,281,hackers,NNS,O,NEB
4237,281,pen,JJ,B-V,NEB
4238,281,testing,VBG,O,Nothing
4239,281,pen,JJ,O,NEB
4240,281,test,NN,O,NEB
4241,281,programming,NN,O,NEO
4242,281,open,JJ,O,NEB
4243,281,source,NN,O,NEO
4244,281,cube,NN,O,Nothing
4245,281,security,NN,O,NEO
4246,281,dos,NN,O,Nothing
4247,281,cube,NN,O,Nothing
4248,281,attack,NN,O,NEO
4249,283,bitching,VBG,O,Nothing
4250,283,info,VB,O,Nothing
4251,283,the,DT,O,Nothing
4252,283,only,JJ,O,Nothing
4253,283,way,NN,O,NEB
4254,283,to,TO,O,Nothing
4255,283,prove,VB,O,Nothing
4256,283,a,DT,O,Nothing
4257,283,vulnerability,NN,O,NEB
4258,283,is,VBZ,O,Nothing
4259,283,to,TO,O,Nothing
4260,283,give,VB,O,Nothing
4261,283,the,DT,O,Nothing
4262,283,source,NN,O,NEB
4263,283,code,NN,O,NEO
4264,283,assuming,VBG,B-V,Nothing
4265,283,it,PRP,B-ARG1,Nothing
4266,283,is,VBZ,I-ARG1,Nothing
4267,283,an,DT,I-ARG1,Nothing
4268,283,open,JJ,I-ARG1,Nothing
4269,283,source,NN,I-ARG1,NEB
4270,283,amp,NN,I-ARG1,NEO
4271,284,on,IN,O,Nothing
4272,284,psi,NNS,O,NEB
4273,284,all,DT,O,Nothing
4274,284,up,RB,O,Nothing
4275,284,in,IN,O,Nothing
4276,284,ya1979,NN,O,NEB
4277,284,rich,JJ,O,Nothing
4278,284,gilman,NN,O,NEB
4279,284,insane,NN,O,NEO
4280,284,not,RB,O,Nothing
4281,284,way,NN,O,NEB
4282,284,pinta,NNS,O,NEO
4283,284,are,VBP,O,Nothing
4284,284,so,RB,O,Nothing
4285,284,bad,JJ,O,Nothing
4286,284,at,IN,O,Nothing
4287,284,the,DT,O,Nothing
4288,284,game,NN,O,NEB
4289,284,they,PRP,O,Nothing
4290,284,have,VBP,O,Nothing
4291,284,to,TO,O,Nothing
4292,284,dos,VB,O,Nothing
4293,284,to,TO,O,Nothing
4294,284,win,VB,O,Nothing
4295,284,in,IN,O,Nothing
4296,284,comp,NN,O,NEB
4297,284,fungi,NN,O,NEI
4298,284,help,NN,B-ARG1,NEO
4299,284,just,RB,B-ARGM-ADV,Nothing
4300,284,happened,VBN,B-V,Nothing
4301,284,to,TO,B-ARG2,Nothing
4302,284,us,PRP,I-ARG2,Nothing
4303,284,twice,RB,B-ARGM-TMP,Nothing
4304,284,in,IN,I-ARGM-TMP,Nothing
4305,284,a,DT,I-ARGM-TMP,Nothing
4306,284,row,NN,I-ARGM-TMP,NEB
4307,285,servers,NNS,B-ARG1,NEB
4308,285,substantially,RB,B-ARGM-EXT,Nothing
4309,285,restored,VBD,B-V,Nothing
4310,285,after,IN,B-ARGM-TMP,Nothing
4311,285,of,IN,I-ARGM-TMP,Nothing
4312,285,of,IN,I-ARGM-TMP,Nothing
4313,285,ransom,JJ,I-ARGM-TMP,NEO
4314,285,demand,NN,I-ARGM-TMP,NEO
4315,285,in,IN,I-ARGM-TMP,Nothing
4316,285,cow,JJ,I-ARGM-TMP,Nothing
4317,285,eta,NN,I-ARGM-TMP,NEB
4318,285,malware,NN,I-ARGM-TMP,NEI
4319,285,ransom,NN,I-ARGM-TMP,NEO
4320,285,are,VBP,O,Nothing
4321,285,exploit,JJ,O,Nothing
4322,286,re,NN,O,NEB
4323,286,affecting,VBG,O,Nothing
4324,286,a,DT,O,Nothing
